racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2025-11-04","1.25.","Redcar","Bowel Cancer Screening Programme Saves Lives Handicap","3yo+","Class 5",,"7f ","3664","Good","14","4th","1","Enola Grey (IRE)","12","Tutty, Gemma","5","Dickson, Mr Jake","7","130","12",,"74","1 mins 23.20s","83.2","1.13","73","7","4","Flat","16.5","5.1","3","3","1540","0","Handicap","very awkwardly away and switched left start, pulled hard towards rear, headway when not clear run and switched right over 1f out, not clearest of runs and kept on inside final furlong, not pace to challenge","4","Centre","Straight",,"25","54","Havana Grey","Flat","430","Mare","Izola","Beat Hollow","75",
"2025-11-04","1.25.","Redcar","Bowel Cancer Screening Programme Saves Lives Handicap","3yo+","Class 5",,"7f ","3664","Good","14","5th","0.5","Roaring Twenties","5","Lidster, Craig","3","Eaves, Tom","0","132","28",,"70","1 mins 23.20s","83.2","1.63","73","7","5","Flat","55","11.71277484","3","3","1540","0","Handicap","raced keenly chasing leaders, outpaced over 2f out, ridden inside final 2f, ridden and ran on again inside final furlong, never going pace to reach leaders","11","Centre","Straight",,"12","5","Kingman","Flat","214","Gelding","Relent","Dansili","75",
"2025-11-04","1.25.","Redcar","Bowel Cancer Screening Programme Saves Lives Handicap","3yo+","Class 5",,"7f ","3664","Good","14","6th","1.5","Highfield Viking","4","Quinn, J J","5","Hart, Jason","0","138","3",,"75","1 mins 23.20s","83.2","3.13","73","7","6","Flat","5.26388441","1.96292295","3","3","1540","0","Handicap","raced keenly towards rear, ridden 2f out, headway when not clearest of runs briefly inside final furlong, no impression when in the clear","3","Centre","Straight","Blnk","17","26","Aclaim (IRE)","Flat","0","Gelding","Pure Illusion (IRE)","Danehill (USA)","75",
"2025-11-04","1.25.","Redcar","Bowel Cancer Screening Programme Saves Lives Handicap","3yo+","Class 5",,"7f ","3664","Good","14","7th","NSE","Sir Garfield (IRE)","11","Quinn, J J","4","Feilden, Sam","5","133","20",,"75","1 mins 23.20s","83.2","3.16","73","7","7","Flat","27","7","3","3","1540","0","Handicap","chased leader, led over 2f out, ridden and headed over 1f out, weakened final furlong","2","Centre","Straight","CkPc","17","27","James Garfield (IRE)","Flat","0","Gelding","Vastitas (IRE)","Green Desert (USA)","75",
"2025-11-04","1.25.","Redcar","Bowel Cancer Screening Programme Saves Lives Handicap","3yo+","Class 5",,"7f ","3664","Good","14","8th","0.5","Packetofbiscuits","7","Mackie, J","3","Morris, Luke","0","137","11",,"75","1 mins 23.20s","83.2","3.66","73","7","8","Flat","13.5","4.7","3","3","1540","0","Handicap","led, slightly hampered by loose horse and headed over 2f out, led again over 1f out, ridden and headed inside final furlong, weakened quickly","5","Centre","Straight","Blnk","21","13","Showcasing","Flat","0","Gelding","Queen Sarra","Shamardal (USA)","75",
"2025-11-04","1.25.","Redcar","Bowel Cancer Screening Programme Saves Lives Handicap","3yo+","Class 5",,"7f ","3664","Good","14","9th","NK","Exposay","13","Loughnane, David","3","Pyle, William","3","131","40",,"72","1 mins 23.20s","83.2","3.81","73","7","9","Flat","62.01007667","12","3","3","1540","0","Handicap","raced keenly tracking leaders near side of group, pushed along over 2f out, ridden and weakened final furlong","9","Centre","Straight",,"13","4","Sergei Prokofiev (CAN)","Flat",,"Filly","Exrating","Exceed And Excel (AUS)","75",
"2025-11-04","1.25.","Redcar","Bowel Cancer Screening Programme Saves Lives Handicap","3yo+","Class 5",,"7f ","3664","Good","14","10th","NK","Jamaican Storm","6","Smart, B","3","Shaw, Harrison","0","130","25",,"68","1 mins 23.20s","83.2","3.96","73","7","10","Flat","39.5181094","10","3","3","1540","0","Handicap","raced keenly chasing leaders, weakened final furlong","13","Centre","Straight",,"81","8","Havana Grey","Flat",,"Gelding","Morant Bay (IRE)","Montjeu (IRE)","75",
"2025-11-04","1.25.","Redcar","Bowel Cancer Screening Programme Saves Lives Handicap","3yo+","Class 5",,"7f ","3664","Good","14","11th","1.5","Look Back Smiling (IRE)","14","Tutty, Gemma","5","Mason, Joanna","0","136","5.5",,"73","1 mins 23.20s","83.2","5.46","73","7","11","Flat","9.6","3.15","3","3","1540","0","Handicap","off the pace in last pair, never involved","6","Centre","Straight","CkPc","10","44","Fast Company (IRE)","Flat",,"Gelding","Portico","Pivotal","75",
"2025-11-04","1.25.","Redcar","Bowel Cancer Screening Programme Saves Lives Handicap","3yo+","Class 5",,"7f ","3664","Good","14","12th","4.25","Law Degree (IRE)","9","Easterby, T D","3","Fentiman, Duran","0","118","14",,"56","1 mins 23.20s","83.2","9.71","73","7","12","Flat","24","5.4","3","3","1540","0","Handicap","raced keenly tracking leaders, weakened quickly over 1f out","14","Centre","Straight","CkPc","7","25","Inns Of Court (IRE)","Flat",,"Gelding","Virtually","Virtual","75",
"2025-11-04","1.25.","Redcar","Bowel Cancer Screening Programme Saves Lives Handicap","3yo+","Class 5",,"7f ","3664","Good","14","13th","4.75","Pol Roger (IRE)","3","Dods, M","5","Elliott, Rhys","5","133","10",,"75","1 mins 23.20s","83.2","14.46","73","7","13","Flat","16.5","4","3","3","1540","0","Handicap","always behind, ridden and lost touch before halfway, tailed off","1","Centre","Straight","CkPc","15","36","Churchill (IRE)","Flat",,"Gelding","Passegiata","Mastercraftsman (IRE)","75",
"2025-11-04","1.25.","Redcar","Bowel Cancer Screening Programme Saves Lives Handicap","3yo+","Class 5",,"7f ","3664","Good","14","UR",,"Streak Lightning (IRE)","1","Carr, Mrs R A","8","Sullivan, James P","0","132","33",,"69","1 mins 23.20s","83.2",,"73","7","UR","Flat","48","11","3","3","1540","0","Handicap","fly leapt and unseated rider leaving stalls","10","Centre","Straight","CkPc","8","51","Night Of Thunder (IRE)","Flat",,"Gelding","Emreliya (IRE)","Danehill Dancer (IRE)","75",
"2025-11-04","1.55.","Redcar","racingtv.com/freetrial Handicap (GBBPlus Race)","3yo+","Class 3",,"1m2f ","8100","Good","9","1st",,"Have Secret (IRE)","8","Fahey, R A","5","Fentiman, Warren","5","133","7.5",,"88","2 mins 6.28s","126.28",,"79","10","1","Flat","10.5","2.68632636","3","3","2201","0","Handicap","tracked leaders out wide, went 2nd approaching final 2f, led 2f out, ridden over 1f out, clear inside final furlong, reduced lead towards finish, always doing enough","1","Inside","Left Handed","Vsor","10","32","Havana Gold (IRE)","Flat","8100","Gelding","Secret Existence (IRE)","Sakhees Secret","90",
"2025-11-04","1.55.","Redcar","racingtv.com/freetrial Handicap (GBBPlus Race)","3yo+","Class 3",,"1m2f ","8100","Good","9","2nd","0.75","Project Geofin","5","Oldroyd, G R","4","Robinson, Ben","0","127","10",,"77","2 mins 6.28s","126.28","0.75","79","10","2","Flat","12.5","3.05","3","3","2201","0","Handicap","keen in last trio, ridden and headway out wide 2f out, went 2nd over 1f out, kept on same pace inside final furlong, closer towards finish, always held","5","Inside","Left Handed",,"24","18","Calyx","Flat","3802","Gelding","Bond Artist (IRE)","Excellent Art","90",
"2025-11-04","1.55.","Redcar","racingtv.com/freetrial Handicap (GBBPlus Race)","3yo+","Class 3",,"1m2f ","8100","Good","9","3rd","1.75","Spioradalta","3","Walford, Mark","5","Mulrennan, Paul","0","134","5.5",,"84","2 mins 6.28s","126.28","2.5","79","10","3","Flat","7.6","2.22","3","3","2201","0","Handicap","tracked leader, led over 2f out, ridden and headed 2f out, lost 2nd over 1f out, kept on same pace in 3rd","3","Inside","Left Handed","CkPc","24","41","Rajasinghe (IRE)","Flat","1902","Gelding","Broughtons Secret","Aqlaam","90",
"2025-11-04","1.55.","Redcar","racingtv.com/freetrial Handicap (GBBPlus Race)","3yo+","Class 3",,"1m2f ","8100","Good","9","4th","1","Alcarath (IRE)","1","King, A","3","Ryan, Rossa","0","137","1.38","(Fav)","90","2 mins 6.28s","126.28","3.5","79","10","4","Flat","2.62874673","1.51","3","3","2201","0","Handicap","in touch with leaders inside, pushed along before halfway, angled out 2f out, ridden and no impression when hung left over 1f out","2","Inside","Left Handed",,"37","3","Acclamation","Flat","951","Gelding","Pellucid","Excelebration (IRE)","90",
"2025-11-04","1.55.","Redcar","racingtv.com/freetrial Handicap (GBBPlus Race)","3yo+","Class 3",,"1m2f ","8100","Good","9","5th","0.75","Lesrico","7","Williamson, Mrs L","5","Elliott, Rhys","5","116","25",,"71","2 mins 6.28s","126.28","4.25","79","10","5","Flat","32.06950971","6","3","3","2201","0","Handicap","led, pushed along and headed over 2f out, lost 2nd over 1f out, hung left and weakened final furlong","9","Inside","Left Handed","Hood","11","9","Steele Tango (USA)","Flat","0","Gelding","Maydream","Sea Freedom","90",
"2025-11-04","1.55.","Redcar","racingtv.com/freetrial Handicap (GBBPlus Race)","3yo+","Class 3",,"1m2f ","8100","Good","9","6th","0.5","Obito (IRE)","2","OMeara, D","3","Nolan, D","0","129","6.5",,"82","2 mins 6.28s","126.28","4.75","79","10","6","Flat","9","2.40014081","3","3","2201","0","Handicap","steadied start, held up in last pair, ridden and headway out wide over 1f out, weakened final furlong","4","Inside","Left Handed","Hood","35","11","Blue Point (IRE)","Flat","0","Gelding","All Time","Dansili","90",
"2025-11-04","1.55.","Redcar","racingtv.com/freetrial Handicap (GBBPlus Race)","3yo+","Class 3",,"1m2f ","8100","Good","9","7th","6.5","Mafting","6","OMeara, D","3","Hart, Jason","0","125","5",,"78","2 mins 6.28s","126.28","11.25","79","10","7","Flat","7","2.1082315","3","3","2201","0","Handicap","held up in 6th, pushed along and weakened over 2f out","8","Inside","Left Handed",,"17","9","Too Darn Hot","Flat","0","Gelding","Sub Rose (IRE)","Galileo (IRE)","90",
"2025-11-04","1.55.","Redcar","racingtv.com/freetrial Handicap (GBBPlus Race)","3yo+","Class 3",,"1m2f ","8100","Good","9","8th","2.25","Spirit Catcher (IRE)","4","Kirby, P A","6","Hardie, Cameron","0","126","50",,"76","2 mins 6.28s","126.28","13.5","79","10","8","Flat","70.50242634","12","3","3","2201","0","Handicap","tracked leaders, weakened quickly inside final 3f","6","Inside","Left Handed","Hood","24","26","New Bay","Flat","0","Gelding","Lidanski (IRE)","Soviet Star (USA)","90",
"2025-11-04","1.55.","Redcar","racingtv.com/freetrial Handicap (GBBPlus Race)","3yo+","Class 3",,"1m2f ","8100","Good","9","9th","HD","Wolf Of Badenoch","9","Barclay, Stella","3","Spencer, Jamie","0","126","66",,"79","2 mins 6.28s","126.28","13.6","79","10","9","Flat","88.70096929","23","3","3","2201","0","Handicap","steadied and switched left start, held up and always in rear","7","Inside","Left Handed",,"10","11","Pinatubo (IRE)","Flat",,"Gelding","Miss Latin (IRE)","Galileo (IRE)","90",
"2025-11-04","12.25.","Redcar","Racing TV Free Trial Now EBF Novice Stakes (GBB Race)","2yo","Class 5",,"6f ","3780","Good","15","1st",,"Saber Strike (IRE)","11","Haggas, W J","2","Ryan, Rossa","0","130","2.25",,"0","1 mins 10.29s","70.29",,"0","6","1","Flat","3.76315698","1.58","3","3","1317","0","Novices","chased leaders, led going well entering final 2f, came clear inside final furlong, kept on strongly","10","Centre","Straight",,"None","0","Night Of Thunder (IRE)","Flat","3780","Colt","Swiss Air","Oasis Dream","89",
"2025-11-04","12.25.","Redcar","Racing TV Free Trial Now EBF Novice Stakes (GBB Race)","2yo","Class 5",,"6f ","3780","Good","15","2nd","DH","Spaceman (IRE)","8","Fahey, R A","2","Orr, Oisin","0","130","3",,"0","1 mins 10.29s","70.29","3","0","6","2","Flat","4.8","1.66879388","3","3","1317","0","Novices","in touch with leaders, pushed along and outpaced over 2f out, ran on inside final furlong, joined 2nd post, no chance with winner","12","Centre","Straight",,"None","0","Starman","Flat","1774","Colt","Bellissime (IRE)","No Nay Never (USA)","89",
"2025-11-04","12.25.","Redcar","Racing TV Free Trial Now EBF Novice Stakes (GBB Race)","2yo","Class 5",,"6f ","3780","Good","15","2nd","3","Cape Ashizuri (IRE)","9","Quinn, J J","2","Hart, Jason","0","137","1","(Fav)","89","1 mins 10.29s","70.29","3","0","6","2","Flat","2.39265285","1.20439555","3","3","1317","0","Novices","always prominent, chased winner inside final 2f, no impression inside final furlong, joined for 2nd post","1","Centre","Straight",,"52","2","St Marks Basilica (FR)","Flat","1774","Colt","Muravka (IRE)","High Chaparral (IRE)","89",
"2025-11-04","12.25.","Redcar","Racing TV Free Trial Now EBF Novice Stakes (GBB Race)","2yo","Class 5",,"6f ","3780","Good","15","4th","2","Keep An Eye On It","5","Coyle, Tony","2","Nolan, D","0","130","33",,"0","1 mins 10.29s","70.29","5","0","6","4","Flat","70","7.2","3","3","1317","0","Novices","in touch with leaders, edged left and kept on final furlong, not pace to threat","7","Centre","Straight",,"18","1","Century Dream (IRE)","Flat","444","Gelding","Mad Jazz","Sir Percy","89",
"2025-11-04","12.25.","Redcar","Racing TV Free Trial Now EBF Novice Stakes (GBB Race)","2yo","Class 5",,"6f ","3780","Good","15","5th","1.5","Dontwaste A Moment","6","Furtado, Ivan","2","Eaves, Tom","0","130","40",,"0","1 mins 10.29s","70.29","6.5","0","6","5","Flat","107.84342441","12","3","3","1317","0","Novices","chased leaders, pushed along over 2f out, weakened final 110 yards","3","Centre","Straight",,"40","2","Invincible Army (IRE)","Flat","0","Gelding","Glitterbox Girl (IRE)","Kodiac","89",
"2025-11-04","12.25.","Redcar","Racing TV Free Trial Now EBF Novice Stakes (GBB Race)","2yo","Class 5",,"6f ","3780","Good","15","6th","1.75","Brave Traveller","10","Smart, B","2","Shaw, Harrison","0","130","66",,"0","1 mins 10.29s","70.29","8.25","0","6","6","Flat","160","14.1811952","3","3","1317","0","Novices","led and brought field far side 5f out, pushed along and headed entering final 2f, soon lost 2nd, chased leaders, weakened inside final furlong","2","Centre","Straight",,"38","2","Lope Y Fernandez (IRE)","Flat","0","Colt","Choisette","Choisir (AUS)","89",
"2025-11-04","12.25.","Redcar","Racing TV Free Trial Now EBF Novice Stakes (GBB Race)","2yo","Class 5",,"6f ","3780","Good","15","7th","1.5","Real Jack","13","Dods, M","2","Mulrennan, Paul","0","130","25",,"0","1 mins 10.29s","70.29","9.75","0","6","7","Flat","50","7","3","3","1317","0","Novices","chased leaders, pushed along edging left halfway, weakened final furlong","9","Centre","Straight",,"18","1","Ubettabelieveit (IRE)","Flat","0","Gelding","Ellen Gates","Mayson","89",
"2025-11-04","12.25.","Redcar","Racing TV Free Trial Now EBF Novice Stakes (GBB Race)","2yo","Class 5",,"6f ","3780","Good","15","8th","4.5","Houndhill","2","Tinkler, N","2","Jary, Alex","3","127","12",,"0","1 mins 10.29s","70.29","14.25","0","6","8","Flat","24","4.1","3","3","1317","0","Novices","mid-division, pushed along over 2f out, weakened over 1f out","6","Centre","Straight",,"162","1","Havana Gold (IRE)","Flat","0","Gelding","Lamutanaahy (IRE)","Exceed And Excel (AUS)","89",
"2025-11-04","12.25.","Redcar","Racing TV Free Trial Now EBF Novice Stakes (GBB Race)","2yo","Class 5",,"6f ","3780","Good","15","9th","1","Honorable Man (IRE)","15","Tinkler, N","2","McManoman, Faye","0","130","250",,"0","1 mins 10.29s","70.29","15.25","0","6","9","Flat","1000","110.62584772","3","3","1317","0","Novices","slowly away and went right start, outpaced in last pair, plugged on inside final furlong, never dangerous","5","Centre","Straight",,"None","0","Dandy Man (IRE)","Flat",,"Gelding","Munaajaat (IRE)","Tamayuz","89",
"2025-11-04","12.25.","Redcar","Racing TV Free Trial Now EBF Novice Stakes (GBB Race)","2yo","Class 5",,"6f ","3780","Good","15","10th","NSE","Wagyu Star","14","Quinn, J J","2","McHugh, B","0","125","200",,"0","1 mins 10.29s","70.29","15.28","0","6","10","Flat","608.86563718","130","3","3","1317","0","Novices","held up off the pace towards rear, never involved","15","Centre","Straight",,"17","1","Zoustar (AUS)","Flat",,"Filly","A Little Bit Me (USA)","The Factor (USA)","89",
"2025-11-04","12.25.","Redcar","Racing TV Free Trial Now EBF Novice Stakes (GBB Race)","2yo","Class 5",,"6f ","3780","Good","15","11th","8","Simmys Legacy","12","Easterby, M W","2","Mason, Joanna","0","130","125",,"0","1 mins 10.29s","70.29","23.28","0","6","11","Flat","337.83212878","30","3","3","1317","0","Novices","off the pace and always towards rear","11","Centre","Straight",,"None","0","Pearl Secret","Flat",,"Gelding","Next Stop","Rail Link","89",
"2025-11-04","12.25.","Redcar","Racing TV Free Trial Now EBF Novice Stakes (GBB Race)","2yo","Class 5",,"6f ","3780","Good","15","12th","1","Princess Coco","7","Whitaker, Simon","2","Hardie, Cameron","0","125","250",,"0","1 mins 10.29s","70.29","24.28","0","6","12","Flat","1000","140","3","3","1317","0","Novices","never closer than in mid-division","14","Centre","Straight",,"None","0","Aclaim (IRE)","Flat",,"Filly","Cocabana","Captain Rio","89",
"2025-11-04","12.25.","Redcar","Racing TV Free Trial Now EBF Novice Stakes (GBB Race)","2yo","Class 5",,"6f ","3780","Good","15","13th","0.5","Ganthorpe","1","Easterby, M W","2","Garritty, Billy","0","130","50",,"0","1 mins 10.29s","70.29","24.78","0","6","13","Flat","153.31158347","19","3","3","1317","0","Novices","slowly into stride, ran green and always outpaced in rear","4","Centre","Straight",,"None","0","Dream Ahead (USA)","Flat",,"Gelding","Aetna","Indesatchel (IRE)","89",
"2025-11-04","12.25.","Redcar","Racing TV Free Trial Now EBF Novice Stakes (GBB Race)","2yo","Class 5",,"6f ","3780","Good","15","14th","1.25","Lamlash Bay","4","Easterby, M W","2","Swift, Mr Dale","0","130","150",,"0","1 mins 10.29s","70.29","26.03","0","6","14","Flat","517.96780616","37.57953243","3","3","1317","0","Novices","slowly into stride, outpaced and ran green in rear, never a factor","8","Centre","Straight",,"None","0","Harry Angel (IRE)","Flat",,"Gelding","Inagh River","Fasliyev (USA)","89",
"2025-11-04","12.25.","Redcar","Racing TV Free Trial Now EBF Novice Stakes (GBB Race)","2yo","Class 5",,"6f ","3780","Good","15","15th","HD","Vietnorm (IRE)","3","Keatley, Adrian Paul","2","McSweeney, O","0","130","33",,"0","1 mins 10.29s","70.29","26.13","0","6","15","Flat","100","10.5","3","3","1317","0","Novices","outpaced and always behind","13","Centre","Straight",,"None","0","Kessaar (IRE)","Flat",,"Colt","Seafaring (IRE)","Born To Sea (IRE)","89",
"2025-11-04","12.55.","Redcar","Wear Your Poppy With Pride Nursery","2yo","Class 5",,"1m ","3664","Good","5","1st",,"Aleen","4","Prescott, Sir Mark","2","Morris, Luke","0","135","6.5",,"69","1 mins 38.45s","98.45",,"67","8","1","Flat","9","3.7","2","2","1759","0","Handicap Nursery","tracked leader, led over 1f out, soon ridden and stayed on well, always doing enough","1","Centre","Straight","CkPc","42","4","Study Of Man (IRE)","Flat","3664","Filly","Alumna (USA)","Mr Greeley (USA)","69",
"2025-11-04","12.55.","Redcar","Wear Your Poppy With Pride Nursery","2yo","Class 5",,"1m ","3664","Good","5","2nd","0.5","Kiss For An Angel (IRE)","2","Fahey, R A","2","Fentiman, Warren","5","128","1.25","(Fav)","67","1 mins 38.45s","98.45","0.5","67","8","2","Flat","2.37069589","1.51721767","2","2","1759","0","Handicap Nursery","tracked leaders, ridden and went 2nd approaching final furlong, stayed on towards finish, always held","3","Centre","Straight",,"50","3","Dark Angel (IRE)","Flat","1719","Colt","Kiss For A Jewel (IRE)","Kingman","69",
"2025-11-04","12.55.","Redcar","Wear Your Poppy With Pride Nursery","2yo","Class 5",,"1m ","3664","Good","5","3rd","1.5","Charlotte Corday (IRE)","5","Walker, Ed","2","Mulrennan, Paul","0","133","4.5",,"67","1 mins 38.45s","98.45","2","67","8","3","Flat","5.8","2.7","2","2","1759","0","Handicap Nursery","steadied and went left start, held up in touch in rear, pushed along over 3f out, ridden and outpaced over 2f out, headway near side of group inside final furlong, took never dangerous 3rd towards finish","2","Centre","Straight",,"12","3","Cracksman","Flat","859","Filly","Blue Dawn","Oasis Dream","69",
"2025-11-04","12.55.","Redcar","Wear Your Poppy With Pride Nursery","2yo","Class 5",,"1m ","3664","Good","5","4th","0.5","Baggot Street (IRE)","1","Johnston, Charlie","2","Hart, Jason","0","129","6",,"63","1 mins 38.45s","98.45","2.5","67","8","4","Flat","7.26648528","3.14481339","2","2","1759","0","Handicap Nursery","stumbled after start, soon recovered chasing leaders, pushed along and angled out over 1f out, soon ridden, weakened inside final furlong, lost modest 3rd towards finish","4","Centre","Straight","CkPc","43","9","Oasis Dream","Flat","430","Filly","Beach Bunny (IRE)","High Chaparral (IRE)","69",
"2025-11-04","12.55.","Redcar","Wear Your Poppy With Pride Nursery","2yo","Class 5",,"1m ","3664","Good","5","5th","1.25","Resdev Time","3","Easterby, M W","2","Mason, Joanna","0","125","4.5",,"59","1 mins 38.45s","98.45","3.75","67","8","5","Flat","5.81989584","2.64","2","2","1759","0","Handicap Nursery","led and brought field far side, pushed along and headed over 1f out, soon lost 2nd, weakened final furlong","5","Centre","Straight","Blnk","15","5","Time Test","Flat","214","Filly","Doobahdeedoo (USA)","Animal Kingdom (USA)","69",
"2025-11-04","2.25.","Redcar","Constant Security Services Handicap","3yo+","Class 5",,"1m6f ","3664","Good","7","1st",,"Haveyoumissedme","4","Jardine, I","7","Mullen, Andrew","0","137","28",,"72","3 mins 5.83s","185.83",,"72","14","1","Flat","46","12","2","2","3078","0","Handicap","held up in rear, good headway between horses over 2f out, went 2nd approaching final furlong, ridden and sustained challenge inside final furlong, stayed on to lead final strides","2","Inside","Left Handed",,"24","34","Helmet (AUS)","Flat","3664","Gelding","Haydns Lass","Sir Percy","75",
"2025-11-04","2.25.","Redcar","Constant Security Services Handicap","3yo+","Class 5",,"1m6f ","3664","Good","7","2nd","HD","Codiak (IRE)","5","Bethell, Ed","3","Rodriguez, Callum","0","135","1.75","(JFav)","75","3 mins 5.83s","185.83","0.1","72","14","2","Flat","2.86833627","1.82","2","2","3078","0","Handicap","soon led, headed after 2f, lost 2nd halfway, handy 3rd, led again 3f out, ridden over 1f out, strongly pressed inside final furlong, headed final strides","3","Inside","Left Handed","Blnk","63","3","Make Believe","Flat","1719","Gelding","Sagami (USA)","Street Cry (IRE)","75",
"2025-11-04","2.25.","Redcar","Constant Security Services Handicap","3yo+","Class 5",,"1m6f ","3664","Good","7","3rd","1.5","Keyboard (IRE)","2","Nicol, Adam","3","Robinson, Ben","0","132","14",,"72","3 mins 5.83s","185.83","1.6","72","14","3","Flat","18.5","8","2","2","3078","0","Handicap","led briefly, tracked leaders, dropped to rear 4f out, headway out wide over 1f out, hung left and stayed on into modest 3rd towards finish","4","Inside","Left Handed"," TT","138","4","Teofilo (IRE)","Flat","859","Gelding","Pianota (USA)","Birdstone (USA)","75",
"2025-11-04","2.25.","Redcar","Constant Security Services Handicap","3yo+","Class 5",,"1m6f ","3664","Good","7","4th","0.5","Mission Possible","3","Haggas, W J","3","Hart, Jason","0","128","1.75","(JFav)","68","3 mins 5.83s","185.83","2.1","72","14","4","Flat","3.3","1.73326362","2","2","3078","0","Handicap","tracked leaders, went 2nd inside final 3f, ridden 2f out, lost 2nd approaching final furlong, weakened and lost modest 3rd towards finish","5","Inside","Left Handed",,"7","6","Dubawi (IRE)","Flat","430","Filly","Secret Gaze","Galileo (IRE)","75",
"2025-11-04","2.25.","Redcar","Constant Security Services Handicap","3yo+","Class 5",,"1m6f ","3664","Good","7","5th","5.5","Cloudside Rock","1","Simcock, D M","4","Spencer, Jamie","0","123","4.5",,"58","3 mins 5.83s","185.83","7.6","72","14","5","Flat","6.38271298","2.77303733","2","2","3078","0","Handicap","pushed along briefly leaving stalls, soon held up in last trio, dropped to rear 6f out, pushed along out wide in 4th over 2f out, ridden 2f out, weakened quickly over 1f out","6","Inside","Left Handed",,"27","11","Rock Of Gibraltar (IRE)","Flat","214","Colt","Go Georgie","Sagamix (FR)","75",
"2025-11-04","2.25.","Redcar","Constant Security Services Handicap","3yo+","Class 5",,"1m6f ","3664","Good","7","6th","1","Red Derek","6","Williamson, Mrs L","9","Elliott, Rhys","5","116","8.5",,"56","3 mins 5.83s","185.83","8.6","72","14","6","Flat","10.5","3.75","2","2","3078","0","Handicap","soon tracking leader, led after 2f, ridden and headed 3f out, soon lost 2nd, chased leaders, weakened quickly final 2f","7","Inside","Left Handed",,"11","53","Steele Tango (USA)","Flat","0","Gelding","Maydream","Sea Freedom","75",
"2025-11-04","2.25.","Redcar","Constant Security Services Handicap","3yo+","Class 5",,"1m6f ","3664","Good","7","7th","4.5","Nathanael Greene","7","Ralph, Alastair","6","Hardie, Cameron","0","138","33",,"73","3 mins 5.83s","185.83","13.1","72","14","7","Flat","57.12905118","20","2","2","3078","0","Handicap","held up in last pair, quick move out wide 8f out, went 2nd halfway until over 3f out, weakened over 2f out","1","Inside","Left Handed","Blnk TT","20","25","Nathaniel (IRE)","Flat","0","Gelding","My Special Js (USA)","Harlans Holiday (USA)","75",
"2025-11-04","2.57.","Redcar","Carol Simpson Legacy Handicap (Div 1)","3yo+","Class 6",,"6f ","3140","Good","10","1st",,"Andalprofit (IRE)","1","Tinkler, N","3","Jary, Alex","3","130","18",,"58","1 mins 10.34s","70.34",,"56.5","6","1","Flat","26","6.2","3","3","1317","0","Handicap","tracked leader, led after 1f, ridden and ran on inside final furlong, readily","4","Centre","Straight",,"19","14","Profitable (IRE)","Flat","3140","Gelding","Autumn Tide (IRE)","Jeremy (USA)","64",
"2025-11-04","2.57.","Redcar","Carol Simpson Legacy Handicap (Div 1)","3yo+","Class 6",,"6f ","3140","Good","10","2nd","1.25","Rain Cap","7","Riches, John","8","Kirrane, Sean","0","127","5",,"52","1 mins 10.34s","70.34","1.25","56.5","6","2","Flat","7.81319412","2.64","3","3","1317","0","Handicap","mid-division near side of group, pushed along over 2f out, headway chasing leaders 2f out, ridden over 1f out, kept on inside final furlong, went 2nd towards finish, no chance with winner","9","Centre","Straight","Vsor","7","72","Fountain Of Youth (IRE)","Flat","1474","Gelding","Rough Courte (IRE)","Clodovil (IRE)","64",
"2025-11-04","2.57.","Redcar","Carol Simpson Legacy Handicap (Div 1)","3yo+","Class 6",,"6f ","3140","Good","10","3rd","NK","Sibyl Charm (IRE)","4","Jardine, I","5","Tabti, M","5","130","4.5","(JFav)","60","1 mins 10.34s","70.34","1.4","56.5","6","3","Flat","6.94625765","2.3773865","3","3","1317","0","Handicap","mid-division against far rail, ridden 1f out, ran on between horses towards finish, no chance with winner","2","Centre","Straight",,"14","40","Charm Spirit (IRE)","Flat","736","Mare","La Sibilla","Fantastic Light (USA)","64",
"2025-11-04","2.57.","Redcar","Carol Simpson Legacy Handicap (Div 1)","3yo+","Class 6",,"6f ","3140","Good","10","4th","HD","One Of Our Own","11","Menzies, Rebecca","5","Fraser, Kaiya","0","132","4.5","(JFav)","57","1 mins 10.34s","70.34","1.5","56.5","6","4","Flat","6.23076319","2.28","3","3","1317","0","Handicap","held up towards rear, good headway near side of group inside final furlong, just missed 3rd, no chance with winner","5","Centre","Straight","CkPc TT","8","41","Poets Word (IRE)","Flat","368","Mare","Fangfoss Girls","Monsieur Bond (IRE)","64",
"2025-11-04","2.57.","Redcar","Carol Simpson Legacy Handicap (Div 1)","3yo+","Class 6",,"6f ","3140","Good","10","5th","SH","Run This Way","6","Midgley, P T","7","Nolan, D","0","129","8.5",,"54","1 mins 10.34s","70.34","1.55","56.5","6","5","Flat","10.31386482","3.45","3","3","1317","0","Handicap","chased leaders, went 2nd inside final 2f, no chance with winner, no extra and lost places towards finish","8","Centre","Straight",,"21","46","Cannock Chase (USA)","Flat","184","Mare","Prime Run","Dansili","64",
