racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2026-02-21","4.27.","Lingfield","Read Meg Nicholls Blog At betmgm.co.uk Handicap","4yo+","Class 6",,"1m ","3768","Standard","9","1st",,"Antiquity","2","Osborne, J A","4","Loughnane, Mr Billy","0","134","2.5","(Fav)","63","1 mins 37.04s","97.04",,"59","8","1","All Weather","0","0","3","0","1761","0","Handicap","mounted in chute and went to post early wearing red hood, rear mid-division, pushed along and closed over 2f out, ridden and stayed on 1f out, led approaching 110yds out, ran on well","2","Outside","Left Handed",,"8","22","Tasleet","Polytrack","3768","Gelding","Emperatriz","Holy Roman Emperor (IRE)","63",
"2026-02-21","4.27.","Lingfield","Read Meg Nicholls Blog At betmgm.co.uk Handicap","4yo+","Class 6",,"1m ","3768","Standard","9","2nd","1","Poke The Bear (IRE)","10","Burton, Hayley","4","Heard, Tyler","0","133","5",,"62","1 mins 37.04s","97.04","1","59","8","2","All Weather","0","0","3","0","1761","0","Handicap","steadied start and switched left, held up in rear, pushed along 2f out, ran on final furlong, went second towards finish, not trouble winner","4","Outside","Left Handed"," TT","15","16","Eqtidaar (IRE)","Polytrack","1768","Gelding","Anaakeed","Dubawi (IRE)","63",
"2026-02-21","4.27.","Lingfield","Read Meg Nicholls Blog At betmgm.co.uk Handicap","4yo+","Class 6",,"1m ","3768","Standard","9","3rd","1","Ardaddy","9","Appleby, M","4","Marquand, Tom","0","128","2.75",,"57","1 mins 37.04s","97.04","2","59","8","3","All Weather","0","0","3","0","1761","0","Handicap","prominent, pushed along 2f out, ran on, ridden inside last, held 110yds out","7","Outside","Left Handed",,"5","14","Ardad (IRE)","Polytrack","883","Gelding","La Havrese (FR)","Le Havre (IRE)","63",
"2026-02-21","4.27.","Lingfield","Read Meg Nicholls Blog At betmgm.co.uk Handicap","4yo+","Class 6",,"1m ","3768","Standard","9","4th","1.5","Sold Out","7","Mackie, J","4","Kavanagh, Ryan","5","116","4",,"50","1 mins 37.04s","97.04","3.5","59","8","4","All Weather","0","0","3","0","1761","0","Handicap","led, pushed along 2f out, ridden 1f out, headed approaching 110yds out, faded","10","Outside","Left Handed",,"6","11","Massaat (IRE)","Polytrack","442","Gelding","Turanga Leela","Paco Boy (IRE)","63",
"2026-02-21","4.27.","Lingfield","Read Meg Nicholls Blog At betmgm.co.uk Handicap","4yo+","Class 6",,"1m ","3768","Standard","9","5th","0.5","Danehill Star (IRE)","4","Carroll, A W","5","Doughty, Jack","0","128","9",,"57","1 mins 37.04s","97.04","4","59","8","5","All Weather","0","0","3","0","1761","0","Handicap","mid-division, pushed along into dispute of third 2f out, kept on one pace 1f out","8","Outside","Left Handed","Vsor","14","33","Ten Sovereigns (IRE)","Polytrack","220","Gelding","Rockshine","Fastnet Rock (AUS)","63",
"2026-02-21","4.27.","Lingfield","Read Meg Nicholls Blog At betmgm.co.uk Handicap","4yo+","Class 6",,"1m ","3768","Standard","9","6th","1","Hopjes (SAF)","3","Dickin, Harriet","6","Hutchinson, Callum","0","124","66",,"53","1 mins 37.04s","97.04","5","59","8","6","All Weather","0","0","3","0","1761","0","Handicap","mounted in chute, dwelt, always towards rear","9","Outside","Left Handed","Blnk","33","9","Gimmethegreenlight (AUS)","Polytrack","0","Gelding","Mocha Special (SAF)","Silvano (GER)","63",
"2026-02-21","4.27.","Lingfield","Read Meg Nicholls Blog At betmgm.co.uk Handicap","4yo+","Class 6",,"1m ","3768","Standard","9","7th","2.25","Dodging The Bullet (IRE)","1","Bandey, R J","4","ONeill, K T","0","131","22",,"60","1 mins 37.04s","97.04","7.25","59","8","7","All Weather","0","0","3","0","1761","0","Handicap","wore red hood to post, mid-division, pushed along over 2f out, no impression","5","Outside","Left Handed",,"21","8","Shaman (IRE)","Polytrack","0","Gelding","Fanci That (IRE)","Elnadim (USA)","63",
"2026-02-21","4.27.","Lingfield","Read Meg Nicholls Blog At betmgm.co.uk Handicap","4yo+","Class 6",,"1m ","3768","Standard","9","8th","4.5","Phyllis Burton","5","Tate, James","4","Ryan, Rossa","0","130","18",,"59","1 mins 37.04s","97.04","11.75","59","8","8","All Weather","0","0","3","0","1761","0","Handicap","wore red hood to post, tracked leaders, pushed along 2f out, dropped away tamely over 1f out","6","Outside","Left Handed",,"247","3","Postponed (IRE)","Polytrack","0","Filly","Carlanda (FR)","Lando (GER)","63",
"2026-02-21","4.27.","Lingfield","Read Meg Nicholls Blog At betmgm.co.uk Handicap","4yo+","Class 6",,"1m ","3768","Standard","9","9th","3","Kev","6","Ward, Tom","4","Levey, S M","0","134","40",,"63","1 mins 37.04s","97.04","14.75","59","8","9","All Weather","0","0","3","0","1761","0","Handicap","mid-division, pushed along over 2f out, soon weakened","3","Outside","Left Handed",,"33","5","Land Force (IRE)","Polytrack",,"Gelding","Kristollini","Bertolini (USA)","63",
"2026-02-21","5.00.","Lingfield","Midnite, Building The Future Of Betting Handicap","3yo","Class 6",,"6f ","3768","Standard","7","1st",,"Mister Moet (IRE)","6","Dixon, Scott","3","ONeill, K T","0","127","4",,"56","1 mins 13.09s","73.09",,"60","6","1","All Weather","0","0","2","0","1321","0","Handicap","mid-division, not clear run briefly 2f out, ridden and ran on strongly 1f out, led final strides","7","Inside","Left Handed","CkPc","14","13","Nando Parrado","Polytrack","3768","Gelding","Champagne Aerial (IRE)","Night Shift (USA)","63",
"2026-02-21","5.00.","Lingfield","Midnite, Building The Future Of Betting Handicap","3yo","Class 6",,"6f ","3768","Standard","7","2nd","HD","Madman","7","Ward, Tom","3","Marquand, Tom","0","132","1.2","(Fav)","61","1 mins 13.09s","73.09","0.1","60","6","2","All Weather","0","0","2","0","1321","0","Handicap","tracked leaders, ridden 1f out, kept on and every chance closing stages, held towards finish","5","Inside","Left Handed","Vsor TT","15","12","Due Diligence (USA)","Polytrack","1768","Gelding","Amoreena","Swiss Spirit","63",
"2026-02-21","5.00.","Lingfield","Midnite, Building The Future Of Betting Handicap","3yo","Class 6",,"6f ","3768","Standard","7","3rd","NK","Real Gold","8","Bridger, J / Cook, R","3","Kavanagh, Ryan","5","118","16",,"52","1 mins 13.09s","73.09","0.25","60","6","3","All Weather","0","0","2","0","1321","0","Handicap","pressed leader, raced keenly, led over 2f out, pushed along over 1f out and forged on, ridden inside last and strongly challenged closing stages, headed and lost second final strides","9","Inside","Left Handed",,"14","8","Havana Gold (IRE)","Polytrack","883","Filly","Poppets Sweetlove","Foxhound (USA)","63",
"2026-02-21","5.00.","Lingfield","Midnite, Building The Future Of Betting Handicap","3yo","Class 6",,"6f ","3768","Standard","7","4th","1","Denbys Dream","3","Pike, Charlie","3","Greatrex, Thomas","0","134","50",,"63","1 mins 13.09s","73.09","1.25","60","6","4","All Weather","0","0","2","0","1321","0","Handicap","towards rear, pushed along over 2f out, ran on inside last, never threatened","3","Inside","Left Handed","Hood","15","4","Kameko (USA)","Polytrack","442","Filly","Jufoon","Dubawi (IRE)","63",
"2026-02-21","5.00.","Lingfield","Midnite, Building The Future Of Betting Handicap","3yo","Class 6",,"6f ","3768","Standard","7","5th","1","Runamara (IRE)","4","Flint, J L","3","Bishop, Charles","0","133","11",,"62","1 mins 13.09s","73.09","2.25","60","6","5","All Weather","0","0","2","0","1321","0","Handicap","steadied start, held up in rear, pushed along well over 1f out, kept on, never on terms","4","Inside","Left Handed",,"26","7","Ribchester (IRE)","Polytrack","220","Gelding","Samara Mara (IRE)","Big Bad Bob (IRE)","63",
"2026-02-21","5.00.","Lingfield","Midnite, Building The Future Of Betting Handicap","3yo","Class 6",,"6f ","3768","Standard","7","6th","0.5","Laser Luck","5","Tutty, Gemma","3","Marsh, Finley","0","131","5.5",,"60","1 mins 13.09s","73.09","2.75","60","6","6","All Weather","0","0","2","0","1321","0","Handicap","led, headed over 2f out and pushed along, ridden and weakened 1f out","6","Inside","Left Handed",,"131","3","Expert Eye","Polytrack","0","Filly","Oydis","Nathaniel (IRE)","63",
"2026-02-21","5.00.","Lingfield","Midnite, Building The Future Of Betting Handicap","3yo","Class 6",,"6f ","3768","Standard","7","7th","0.75","Rosieisme Darling","1","Burton, Hayley","3","Morris, Luke","0","127","5",,"56","1 mins 13.09s","73.09","3.5","60","6","7","All Weather","0","0","2","0","1321","0","Handicap","chased leaders, pushed along 2f out, weakened over 110yds out","8","Inside","Left Handed",,"14","8","Land Force (IRE)","Polytrack","0","Filly","Lady Kyllar","Kyllachy","63",
"2026-02-21","1.05.","Newcastle","Virgin Bet Supports Safe Gambling Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m1f ","5446","Good To Soft","12","1st",,"Jimbo Sport (FR)","0","Pauling, Ben","7","Pritchard, Mr Callum","3","158","0.67","(Fav)","0","4 mins 13.06s","253.06",,"0","17","1","National Hunt","0","0","3","0","3710","0","Maiden Hurdle","chased leaders, smooth headway to go second approaching 3 out, led before next, ran on well from last","6","None","Left Handed"," TT","57","3","No Risk At All (FR)","Slight Undulations","5446","Gelding","Bahia de Cerisy (FR)","Sleeping Car (FR)","110",
"2026-02-21","1.05.","Newcastle","Virgin Bet Supports Safe Gambling Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m1f ","5446","Good To Soft","12","2nd","6","Like Minded (IRE)","0","Russell, Lucinda / Scudamore, M","5","Fox, Derek R","0","161","1.75",,"110","4 mins 13.06s","253.06","6","0","17","2","National Hunt","0","0","3","0","3710","0","Maiden Hurdle","in touch with leaders, outpaced before 3 out, headway approaching 2 out, stayed on from last, went second final 50yds","9","None","Left Handed"," TT","50","2","Wings Of Eagles (FR)","Slight Undulations","2509","Gelding","Winged Empress (IRE)","Winged Love (IRE)","110",
"2026-02-21","1.05.","Newcastle","Virgin Bet Supports Safe Gambling Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m1f ","5446","Good To Soft","12","3rd","0.5","Argento Royale (FR)","0","Potter, R D","5","Mitchell, Mr F","3","158","18",,"0","4 mins 13.06s","253.06","6.5","0","17","3","National Hunt","0","0","3","0","3710","0","Maiden Hurdle","led, not fluent 6th, headed before 2 out, ridden approaching last, kept on flat, lost second final 50yds","1","None","Left Handed"," TT","None","0","Beaumec De Houelle (FR)","Slight Undulations","1254","Gelding","Rockburn (FR)","Saint Des Saints (FR)","110",
"2026-02-21","1.05.","Newcastle","Virgin Bet Supports Safe Gambling Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m1f ","5446","Good To Soft","12","4th","3.5","Karma De Cotte (FR)","0","Stephen, Mrs Jackie","6","Hamilton, Jamie","0","161","7",,"103","4 mins 13.06s","253.06","10","0","17","4","National Hunt","0","0","3","0","3710","0","Maiden Hurdle","prominent, ridden before 2 out, no extra after last","8","None","Left Handed",,"18","3","Robin Du Nord (FR)","Slight Undulations","628","Gelding","Ancolie De Cotte (FR)","Dom Alco (FR)","110",
"2026-02-21","1.05.","Newcastle","Virgin Bet Supports Safe Gambling Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m1f ","5446","Good To Soft","12","5th","20","Au Plaisir (FR)","0","Menzies, Rebecca","5","Chapman, Ross","0","161","50",,"0","4 mins 13.06s","253.06","30","0","17","5","National Hunt","0","0","3","0","3710","0","Maiden Hurdle","took keen hold, midfield, showed signs of greenness 2 out, no extra before last","2","None","Left Handed"," TT","8","5","Almanzor (FR)","Slight Undulations","0","Gelding","Triptyka (IRE)","Mastercraftsman (IRE)","110",
"2026-02-21","1.05.","Newcastle","Virgin Bet Supports Safe Gambling Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m1f ","5446","Good To Soft","12","6th","NK","Valtteri Its James (IRE)","0","Russell, Lucinda / Scudamore, M","5","Wadge, P","0","161","100",,"0","4 mins 13.06s","253.06","30.15","0","17","6","National Hunt","0","0","3","0","3710","0","Maiden Hurdle","mid-division, some headway when hit 3 out, made no impression","13","None","Left Handed",,"23","2","Poets Word (IRE)","Slight Undulations","0","Gelding","Bruens Folly (IRE)","Jeremy (USA)","110",
"2026-02-21","1.05.","Newcastle","Virgin Bet Supports Safe Gambling Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m1f ","5446","Good To Soft","12","7th","6.5","Nosy Neighbour (IRE)","0","Menzies, Rebecca","5","Moscrop, Nathan","0","161","25",,"0","4 mins 13.06s","253.06","36.65","0","17","7","National Hunt","0","0","3","0","3710","0","Maiden Hurdle","towards rear, made some headway 3 out, never in contention","12","None","Left Handed",,"8","2","Getaway (GER)","Slight Undulations","0","Gelding","Well Set Up (IRE)","Gold Well","110",
"2026-02-21","1.05.","Newcastle","Virgin Bet Supports Safe Gambling Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m1f ","5446","Good To Soft","12","8th","4.75","Blazing Echo (IRE)","0","Quayle, Eloise","5","Lynn, Bruce","0","161","250",,"0","4 mins 13.06s","253.06","41.4","0","17","8","National Hunt","0","0","3","0","3710","0","Maiden Hurdle","took keen hold, never better than mid-division","4","None","Left Handed",,"18","4","Tirwanako (FR)","Slight Undulations","0","Gelding","Blaze Of Humour (IRE)","Beat Hollow","110",
"2026-02-21","1.05.","Newcastle","Virgin Bet Supports Safe Gambling Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m1f ","5446","Good To Soft","12","9th","1","Jonzac (FR)","0","Morris, Patrick","6","Wynne, Toby","0","161","200",,"0","4 mins 13.06s","253.06","42.4","0","17","9","National Hunt","0","0","3","0","3710","0","Maiden Hurdle","never better than midfield","7","None","Left Handed",,"18","3","Masked Marvel","Slight Undulations",,"Gelding","Dalina (FR)","Trempolino (USA)","110",
"2026-02-21","1.05.","Newcastle","Virgin Bet Supports Safe Gambling Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m1f ","5446","Good To Soft","12","10th","3","Ned Broy (IRE)","0","Jardine, I","5","Quinlan, Sean","0","161","66",,"0","4 mins 13.06s","253.06","45.4","0","17","10","National Hunt","0","0","3","0","3710","0","Maiden Hurdle","always towards rear, weakening when mistake 3 out","11","None","Left Handed",,"28","4","Prince Of Lir (IRE)","Slight Undulations",,"Gelding","Nora Batty","Zamindar (USA)","110",
"2026-02-21","1.05.","Newcastle","Virgin Bet Supports Safe Gambling Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m1f ","5446","Good To Soft","12","11th","21","Flaming Norman (IRE)","0","Robson, Paul","5","Mania, Ryan","0","161","40",,"0","4 mins 13.06s","253.06","66.4","0","17","11","National Hunt","0","0","3","0","3710","0","Maiden Hurdle","prominent, mistake 3rd, outpaced before 3 out, weakened approaching next","5","None","Left Handed",,"72","2","Elusive Pimpernel (USA)","Slight Undulations",,"Gelding","Exotic Flame (IRE)","Shantou (USA)","110",
"2026-02-21","1.05.","Newcastle","Virgin Bet Supports Safe Gambling Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m1f ","5446","Good To Soft","12","12th","10","Melbourne Ghost (IRE)","0","Whillans, D W","5","Nichol, Craig","0","161","125",,"0","4 mins 13.06s","253.06","76.4","0","17","12","National Hunt","0","0","3","0","3710","0","Maiden Hurdle","towards rear, mistake 5th, weakened before 3 out","10","None","Left Handed",,"39","1","Ocovango","Slight Undulations",,"Gelding","Tagalong (IRE)","Brian Boru","110",
"2026-02-21","1.35.","Newcastle","Costellos Cleaning Handicap Hurdle","4yo+","Class 5",,"2m4.5f ","3697","Good To Soft","15","1st",,"Holly Bird (IRE)","0","Thomson, A M","7","Hughes, Brian","0","158","14",,"90","5 mins 8.71s","308.71",,"95","20.5","1","National Hunt","0","0","3","0","4462","0","Handicap Hurdle","chased leaders, led going well 3 out, ran on well from last","11","None","Left Handed","CkPc","39","11","Mount Nelson","Slight Undulations","3697","Mare","Holly Baloo (IRE)","Milan","100",
"2026-02-21","1.35.","Newcastle","Costellos Cleaning Handicap Hurdle","4yo+","Class 5",,"2m4.5f ","3697","Good To Soft","15","2nd","5.5","Glory Hights","0","Grant, C","10","McMenamin, Daniel","0","153","10",,"85","5 mins 8.71s","308.71","5.5","95","20.5","2","National Hunt","0","0","3","0","4462","0","Handicap Hurdle","disputed lead, led narrowly before 3 out, headed 3 out, ridden next, hit last, kept on flat","12","None","Left Handed","CkPc","30","19","Fame And Glory","Slight Undulations","1701","Gelding","Lady Hight (FR)","Take Risks (FR)","100",
"2026-02-21","1.35.","Newcastle","Costellos Cleaning Handicap Hurdle","4yo+","Class 5",,"2m4.5f ","3697","Good To Soft","15","3rd","1","Drop Kick (IRE)","0","Walford, Mark","5","Hamilton, Jamie","0","164","3",,"96","5 mins 8.71s","308.71","6.5","95","20.5","3","National Hunt","0","0","3","0","4462","0","Handicap Hurdle","midfield, headway 3 out, went third approaching 2 out, kept on from last","6","None","Left Handed",,"37","7","Wings Of Eagles (FR)","Slight Undulations","850","Gelding","Natasha Rostova","Beat Hollow","100",
"2026-02-21","1.35.","Newcastle","Costellos Cleaning Handicap Hurdle","4yo+","Class 5",,"2m4.5f ","3697","Good To Soft","15","4th","3.5","Mooserwirt (IRE)","0","Greenall, O / Guerriero, J","6","Nichol, Craig","0","159","16",,"91","5 mins 8.71s","308.71","10","95","20.5","4","National Hunt","0","0","3","0","4462","0","Handicap Hurdle","wore hood to post, towards rear, headway approaching 3 out, kept on from last","10","None","Left Handed",,"64","3","Sholokhov (IRE)","Slight Undulations","426","Gelding","No More Storms (IRE)","Presenting","100",
"2026-02-21","1.35.","Newcastle","Costellos Cleaning Handicap Hurdle","4yo+","Class 5",,"2m4.5f ","3697","Good To Soft","15","5th","12","Cold Henry","0","Ender, Miss S J","7","Bannister, Harry A A","0","166","33",,"98","5 mins 8.71s","308.71","22","95","20.5","5","National Hunt","0","0","3","0","4462","0","Handicap Hurdle","mid-division, pushed along when jumped left 3 out, headway 2 out, weakened flat","3","None","Left Handed",,"31","27","Sixties Icon","Slight Undulations","212","Gelding","Flashyfrances","Franklins Gardens","100",
"2026-02-21","1.35.","Newcastle","Costellos Cleaning Handicap Hurdle","4yo+","Class 5",,"2m4.5f ","3697","Good To Soft","15","6th","2.5","Unleash The Beast (IRE)","0","OBrien, Fergal","7","Burke, Jonathan","0","168","1.63","(Fav)","100","5 mins 8.71s","308.71","24.5","95","20.5","6","National Hunt","0","0","3","0","4462","0","Handicap Hurdle","towards rear, still plenty to do before 3 out, made some headway next, never involved","1","None","Left Handed",,"92","6","Malinas (GER)","Slight Undulations","0","Gelding","Cloth Fair (IRE)","Old Vic","100",
"2026-02-21","1.35.","Newcastle","Costellos Cleaning Handicap Hurdle","4yo+","Class 5",,"2m4.5f ","3697","Good To Soft","15","7th","0.5","Starlyte (IRE)","0","Russell, Lucinda / Scudamore, M","9","Walkingshaw, Mr Gregor","10","157","22",,"99","5 mins 8.71s","308.71","25","95","20.5","7","National Hunt","0","0","3","0","4462","0","Handicap Hurdle","held up in rear, made some headway 3 out, never in contention","2","None","Left Handed","CkPc TT","99","50","Sir Percy","Slight Undulations","0","Mare","Virevolle (FR)","Kahyasi (IRE)","100",
"2026-02-21","1.35.","Newcastle","Costellos Cleaning Handicap Hurdle","4yo+","Class 5",,"2m4.5f ","3697","Good To Soft","15","8th","5.5","Justus (IRE)","0","Hammond, Micky","8","Thompson, Joshua","5","161","66",,"98","5 mins 8.71s","308.71","30.5","95","20.5","8","National Hunt","0","0","3","0","4462","0","Handicap Hurdle","chased leaders, ridden 3 out, faded next","4","None","Left Handed","Blnk","29","26","Galileo (IRE)","Slight Undulations","0","Gelding","Landikusic (IRE)","Dansili","100",
"2026-02-21","1.35.","Newcastle","Costellos Cleaning Handicap Hurdle","4yo+","Class 5",,"2m4.5f ","3697","Good To Soft","15","9th","5","Wainwright (IRE)","0","Richards, N G","8","Bewley, Callum","0","148","25",,"80","5 mins 8.71s","308.71","35.5","95","20.5","9","National Hunt","0","0","3","0","4462","0","Handicap Hurdle","disputed lead, headed before 3 out, weakened next","14","None","Left Handed","CkPc","25","8","Mount Nelson","Slight Undulations",,"Gelding","Ferrestown Lady (IRE)","Darsi (FR)","100",
"2026-02-21","1.35.","Newcastle","Costellos Cleaning Handicap Hurdle","4yo+","Class 5",,"2m4.5f ","3697","Good To Soft","15","10th","35","Sparky Tom","0","Robson, Paul","6","Mania, Ryan","0","165","40",,"97","5 mins 8.71s","308.71","70.5","95","20.5","10","National Hunt","0","0","3","0","4462","0","Handicap Hurdle","never better than midfield","5","None","Left Handed",,"25","5","Telescope (IRE)","Slight Undulations",,"Gelding","Clovelly","Midnight Legend","100",
"2026-02-21","1.35.","Newcastle","Costellos Cleaning Handicap Hurdle","4yo+","Class 5",,"2m4.5f ","3697","Good To Soft","15","11th","8","Sams Falcon","0","Sayer, Mrs Dianne","7","Kavanagh, Peter J","0","152","50",,"84","5 mins 8.71s","308.71","78.5","95","20.5","11","National Hunt","0","0","3","0","4462","0","Handicap Hurdle","towards rear,","13","None","Left Handed",,"31","7","Black Sam Bellamy (IRE)","Slight Undulations",,"Gelding","Falcons Gunner","Gunner B","100",
"2026-02-21","1.35.","Newcastle","Costellos Cleaning Handicap Hurdle","4yo+","Class 5",,"2m4.5f ","3697","Good To Soft","15","PU",,"Boolamore Classic (IRE)","0","Alexander, N W","7","Lynn, Bruce","0","143","12",,"75","5 mins 8.71s","308.71",,"95","20.5","PU","National Hunt","0","0","3","0","4462","0","Handicap Hurdle","prominent, pushed along after 4th, lost place 7th, faded before 3 out, pulled up before last","15","None","Left Handed","Blnk","50","13","Workforce","Slight Undulations",,"Gelding","Castlelost (IRE)","Flemensfirth (USA)","100",
"2026-02-21","1.35.","Newcastle","Costellos Cleaning Handicap Hurdle","4yo+","Class 5",,"2m4.5f ","3697","Good To Soft","15","PU",,"Our Laura B (IRE)","0","Haslam, B M R","8","McLernon, R P","0","164","7",,"96","5 mins 8.71s","308.71",,"95","20.5","PU","National Hunt","0","0","3","0","4462","0","Handicap Hurdle","in touch with leaders, weakened before 3 out, pulled up before last","7","None","Left Handed"," TT","25","18","Sans Frontieres (IRE)","Slight Undulations",,"Mare","Dear Bach (IRE)","Bach (IRE)","100",
"2026-02-21","1.35.","Newcastle","Costellos Cleaning Handicap Hurdle","4yo+","Class 5",,"2m4.5f ","3697","Good To Soft","15","PU",,"Eire Street (IRE)","0","Stephen, Mrs Jackie","9","Maggs, Mr Charlie","5","158","28",,"95","5 mins 8.71s","308.71",,"95","20.5","PU","National Hunt","0","0","3","0","4462","0","Handicap Hurdle","jumped left, held up in rear, pushed along 6th, weakened 3 out, pulled up before last","8","None","Left Handed",,"25","14","Flemensfirth (USA)","Slight Undulations",,"Gelding","Miss Xian (IRE)","Milan","100",
"2026-02-21","1.35.","Newcastle","Costellos Cleaning Handicap Hurdle","4yo+","Class 5",,"2m4.5f ","3697","Good To Soft","15","PU",,"Top Flight Century (FR)","0","Thompson, D W","5","Power, Jack","5","155","20",,"92","5 mins 8.71s","308.71",,"95","20.5","PU","National Hunt","0","0","3","0","4462","0","Handicap Hurdle","midfield, lost place 7th, soon weakened, pulled up before 3 out","9","None","Left Handed","CkPc","57","22","The Grey Gatsby (IRE)","Slight Undulations",,"Gelding","Wild Blossom (GER)","Areion (GER)","100",
"2026-02-21","2.10.","Newcastle","Jimmy Hnter 60th Birthday Celebration Novices Handicap Chase (GBB Race)","5yo+","Class 4",,"2m.5f ","5281","Good To Soft","6","1st",,"The Grafter (IRE)","0","England, Sam","7","England, Jonathan","0","166","2","(JFav)","114","4 mins 13.38s","253.38",,"107.5","16.5","1","National Hunt","0","0","2","0","3595","0","Handicap Novices Chase","prominent, not fluent 3 out, led next, kept on well from last","2","None","Left Handed"," TT","25","10","Workforce","Slight Undulations","5281","Gelding","Shokalocka Baby (IRE)","Accordion (IRE)","116",
"2026-02-21","2.10.","Newcastle","Jimmy Hnter 60th Birthday Celebration Novices Handicap Chase (GBB Race)","5yo+","Class 4",,"2m.5f ","5281","Good To Soft","6","2nd","4","Spadestep (IRE)","0","Russell, Lucinda / Scudamore, M","7","Fox, Derek R","0","168","2","(JFav)","116","4 mins 13.38s","253.38","4","107.5","16.5","2","National Hunt","0","0","2","0","3595","0","Handicap Novices Chase","led, headed after 3rd, chased leaders before next, mistake and lost place briefly 8th, outpaced before 3 out, ridden after 2 out, went second when bad mistake last, stayed on flat","1","None","Left Handed"," TT","25","6","Jukebox Jury (IRE)","Slight Undulations","2430","Gelding","Glibin (IRE)","Luso","116",
"2026-02-21","2.10.","Newcastle","Jimmy Hnter 60th Birthday Celebration Novices Handicap Chase (GBB Race)","5yo+","Class 4",,"2m.5f ","5281","Good To Soft","6","3rd","7.5","Galidam (FR)","0","Hammond, Micky","6","Bewley, Callum","0","150","10",,"98","4 mins 13.38s","253.38","11.5","107.5","16.5","3","National Hunt","0","0","2","0","3595","0","Handicap Novices Chase","in touch with leaders, chased leaders before 4th, ridden 3 out, stayed on from last, went third flat","7","None","Left Handed"," TT","55","5","Kapgarde (FR)","Slight Undulations","1215","Gelding","Rainbowline (FR)","Martaline","116",
"2026-02-21","2.10.","Newcastle","Jimmy Hnter 60th Birthday Celebration Novices Handicap Chase (GBB Race)","5yo+","Class 4",,"2m.5f ","5281","Good To Soft","6","4th","1.5","Sleeping Satellite (IRE)","0","OBrien, Fergal","8","Burke, Jonathan","0","160","11",,"108","4 mins 13.38s","253.38","13","107.5","16.5","4","National Hunt","0","0","2","0","3595","0","Handicap Novices Chase","prominent, led after 3rd, mistake 3 out, ridden before 2 out where headed, lost second when mistake last, weakened and lost third flat","3","None","Left Handed"," TT","75","16","Mahler","Slight Undulations","608","Gelding","Aneda Dubh (IRE)","Presenting","116",
"2026-02-21","2.10.","Newcastle","Jimmy Hnter 60th Birthday Celebration Novices Handicap Chase (GBB Race)","5yo+","Class 4",,"2m.5f ","5281","Good To Soft","6","5th","4.75","Always A Reason (IRE)","0","Menzies, Rebecca","7","Chapman, Ross","0","159","5.5",,"107","4 mins 13.38s","253.38","17.75","107.5","16.5","5","National Hunt","0","0","2","0","3595","0","Handicap Novices Chase","held up in rear, headway 7th, ridden before 3 out, weakened before last","4","None","Left Handed","CkPc","22","9","Elusive Pimpernel (USA)","Slight Undulations","303","Gelding","Gaye Annie (IRE)","Tikkanen (USA)","116",
"2026-02-21","2.10.","Newcastle","Jimmy Hnter 60th Birthday Celebration Novices Handicap Chase (GBB Race)","5yo+","Class 4",,"2m.5f ","5281","Good To Soft","6","6th","15","Stick With Me Sam (FR)","0","Gretton, T R ","7","Hughes, Brian","0","158","8",,"106","4 mins 13.38s","253.38","32.75","107.5","16.5","6","National Hunt","0","0","2","0","3595","0","Handicap Novices Chase","chased leaders, dropped to rear but well in touch before 4th, not fluent 6th, ridden when bad mistake 4 out, soon lost touch","5","None","Left Handed","Hood TT","22","13","Black Sam Bellamy (IRE)","Slight Undulations","0","Gelding","Wendy Du Berlais (FR)","Loup Solitaire (USA)","116",
"2026-02-21","2.43.","Newcastle","Virgin Bet Daily Extra Places Eider Handicap Chase (GBB Race)","5yo+","Class 2",,"4m1.5f ","41624","Good To Soft","10","1st",,"Anglers Crag","0","Richards, N G","11","McMenamin, Daniel","0","144","4","(JFav)","130","8 mins 54.22s","534.22",,"128","33.5","1","National Hunt","0","0","3","0","7316","0","Handicap Chase","close up, led after 1st, hit 16th, pressed by runner-up 3 out, ridden before 2 out, stayed on well from last","2","None","Left Handed"," TT","83","22","Multiplex","Slight Undulations","41624","Gelding","Overyou","Overbury (IRE)","154",
