racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace
19/02/2026,3.43.,Sedgefield,Happy Birthday Becca Handicap Hurdle,4yo+,Class 5,,2m3.5f ,3248,Soft,12,6th,1.25,Avalon Beach (IRE),0,"Grant, C",7,"McMenamin, Daniel",0,165,5,,102,4 mins 55.87s,295.87,26.75,102,19.5,6,National Hunt,0,0,3,0,4368,-40,Handicap Hurdle,"held up in midfield, not fluent 7th, soon briefly ridden, pushed along and minor headway 2 out, kept on same pace approaching last",5,None,Left Handed,,20,7,Mahler,Undulating,0,Gelding,Loadsapromise (IRE),Brian Boru,105
19/02/2026,3.43.,Sedgefield,Happy Birthday Becca Handicap Hurdle,4yo+,Class 5,,2m3.5f ,3248,Soft,12,7th,1,Lady Phoebe (IRE),0,"Nicol, Adam",5,"Mania, Ryan",0,153,40,,90,4 mins 55.87s,295.87,27.75,102,19.5,7,National Hunt,0,0,3,0,4368,-40,Handicap Hurdle,"held up in rear, ridden before 2 out, no impression approaching last",11,None,Left Handed,,35,25,Phoenix Of Spain (IRE),Undulating,0,Mare,Best Be Careful (IRE),Exceed And Excel (AUS),105
19/02/2026,3.43.,Sedgefield,Happy Birthday Becca Handicap Hurdle,4yo+,Class 5,,2m3.5f ,3248,Soft,12,8th,4.5,Less Legacy,0,"Corbett, Mrs Susan",9,"Moscrop, Nathan",0,165,66,,102,4 mins 55.87s,295.87,32.25,102,19.5,8,National Hunt,0,0,3,0,4368,-40,Handicap Hurdle,"midfield, ridden and no impression 2 out",6,None,Left Handed,CkPc TT,29,42,Kutub (IRE),Undulating,0,Gelding,Morning With Ivan (IRE),Ivan Denisovich (IRE),105
19/02/2026,3.43.,Sedgefield,Happy Birthday Becca Handicap Hurdle,4yo+,Class 5,,2m3.5f ,3248,Soft,12,9th,1.75,Alidam (FR),0,"Leech, Mrs S",5,"Rabbitt, Mr C",3,162,22,,102,4 mins 55.87s,295.87,34,102,19.5,9,National Hunt,0,0,3,0,4368,-40,Handicap Hurdle,"midfield, pushed along before 3 out, no impression before last",7,None,Left Handed,CkPc TT,14,3,Great Pretender (IRE),Undulating,,Gelding,Astaradame (FR),Astarabad (USA),105
19/02/2026,3.43.,Sedgefield,Happy Birthday Becca Handicap Hurdle,4yo+,Class 5,,2m3.5f ,3248,Soft,12,10th,11,Benefit Ben (IRE),0,"Nicol, Adam",8,"Thompson, Joshua",5,159,6,,101,4 mins 55.87s,295.87,45,102,19.5,10,National Hunt,0,0,3,0,4368,-40,Handicap Hurdle,"led, headed 3 out, soon ridden and faded",8,None,Left Handed,Vsor,18,17,Ocovango,Undulating,,Gelding,Benefit Scheme (IRE),Beneficial,105
19/02/2026,3.43.,Sedgefield,Happy Birthday Becca Handicap Hurdle,4yo+,Class 5,,2m3.5f ,3248,Soft,12,PU,,North Parade (IRE),0,"Smith, Mrs S J / Parkinson, J",11,"Palmer, Oscar",7,161,6,,105,4 mins 55.87s,295.87,,102,19.5,PU,National Hunt,0,0,3,0,4368,-40,Handicap Hurdle,"not always fluent, chased leaders, mistake and lost position 3 out, soon weakened, pulled up before last",2,None,Left Handed,CkPc,61,30,Dylan Thomas (IRE),Undulating,,Gelding,Retain That Magic (IRE),Presenting,105
19/02/2026,3.43.,Sedgefield,Happy Birthday Becca Handicap Hurdle,4yo+,Class 5,,2m3.5f ,3248,Soft,12,PU,,Jakana (IRE),0,"Kerr, L",7,"OFarrell, C",0,156,66,,93,4 mins 55.87s,295.87,,102,19.5,PU,National Hunt,0,0,3,0,4368,-40,Handicap Hurdle,"midfield, eased and pulled up before 3 out",10,None,Left Handed,Blnk,9,16,Soldier Of Fortune (IRE),Undulating,,Mare,Golden Firth (IRE),Flemensfirth (USA),105
19/02/2026,4.17.,Sedgefield,Paxtons No1 CaseIH Dealer Handicap Chase,5yo+,Class 5,,2m5.5f ,3248,Soft,5,1st,,Too Cool Forshrule (IRE),0,"Stephen, Mrs Jackie",7,"Hughes, Brian",0,164,3,,96,5 mins 44.50s,344.5,,90,21.5,1,National Hunt,0,0,2,0,4648,34,Handicap Chase,"took keen hold, prominent, headway to dispute lead 4th, headed before 7th, headway 2 out, soon ridden to lead, kept on run-in",2,None,Left Handed,,15,15,Watar (IRE),Undulating,3248,Gelding,Shrule Girl (IRE),Oscar (IRE),100
19/02/2026,4.17.,Sedgefield,Paxtons No1 CaseIH Dealer Handicap Chase,5yo+,Class 5,,2m5.5f ,3248,Soft,5,2nd,1,Mersey Street (IRE),0,"ONeill, Jonjo and AJ",8,"ONeill, Jonjo (Jr)",0,158,1.63,(Fav),90,5 mins 44.50s,344.5,1,90,21.5,2,National Hunt,0,0,2,0,4648,34,Handicap Chase,"led, not fluent and joined 4th, led outright before 7th, diminishing advantage 2 out, soon ridden and headed, kept on run-in, always held near finish",3,None,Left Handed,CkPc,15,22,Califet (FR),Undulating,1494,Gelding,Seeking Susan (IRE),Court Cave (IRE),100
19/02/2026,4.17.,Sedgefield,Paxtons No1 CaseIH Dealer Handicap Chase,5yo+,Class 5,,2m5.5f ,3248,Soft,5,3rd,27,Cave Hill,0,"Duncan, I A",7,"Doyle, Alan",3,143,4.5,,78,5 mins 44.50s,344.5,28,90,21.5,3,National Hunt,0,0,2,0,4648,34,Handicap Chase,"prominent, awkward and hampered 1st where lost several lengths and dropped to rear, ridden and tailed off before 10th, went third run-in, no danger",5,None,Left Handed,CkPc TT,16,22,Universal (IRE),Undulating,747,Gelding,Belfast Central (IRE),Jamesmead,100
19/02/2026,4.17.,Sedgefield,Paxtons No1 CaseIH Dealer Handicap Chase,5yo+,Class 5,,2m5.5f ,3248,Soft,5,4th,2.75,Rock N Roll Champ (IRE),0,"Forster, Miss S E",8,"Austin, Edward",5,137,8,,74,5 mins 44.50s,344.5,30.75,90,21.5,4,National Hunt,0,0,2,0,4648,34,Handicap Chase,"always in rear, went modest fourth run-in",6,None,Left Handed,CkPc,23,12,Champs Elysees,Undulating,374,Gelding,Another Pet (IRE),Un Desperado (FR),100
19/02/2026,4.17.,Sedgefield,Paxtons No1 CaseIH Dealer Handicap Chase,5yo+,Class 5,,2m5.5f ,3248,Soft,5,5th,2.5,Halpha Soleil (FR),0,"Hammond, Micky",9,"Thompson, Joshua",5,163,4,,100,5 mins 44.50s,344.5,33.25,90,21.5,5,National Hunt,0,0,2,0,4648,34,Handicap Chase,"not always fluent, prominent, ridden before 3 out, soon outpaced by leaders, dropped to last run-in",1,None,Left Handed,Blnk,14,25,Kapgarde (FR),Undulating,186,Gelding,Toi Et Le Soleil (FR),Poliglote,100
19/02/2026,1.32.,Thurles,Racing Again 5th March Handicap Chase,5yo+,Irish,,2m2f ,8496,Soft To Heavy,13,1st,,Dancing Jeremy (IRE),0,"Fahey, James",11,"Donovan, Philip",3,161,10,,122,4 mins 56.00s,296,,117,18,1,National Hunt,0,0,3,0,3960,0,Handicap Chase,"tracked leaders, 5th halfway, progress into 4th 2 out, ridden to go 3rd early straight, no extra when left 2nd after last, soon led, kept on well",5,None,Right Handed,,53,29,Jeremy (USA),Undulating,8496,Gelding,Cosetta (IRE),Tikkanen (USA),124
19/02/2026,1.32.,Thurles,Racing Again 5th March Handicap Chase,5yo+,Irish,,2m2f ,8496,Soft To Heavy,13,2nd,1.5,Broomfield Bijou (IRE),0,"Hannon, James",8,"Meyler, D",0,165,22,,123,4 mins 56.00s,296,1.5,117,18,2,National Hunt,0,0,3,0,3960,0,Handicap Chase,"mid division, 8th halfway, progress into 3rd 3 out, went 2nd next, pushed along early straight, briefly left in lead when badly hampered after last, soon no extra and headed, kept on one pace close home",3,None,Right Handed,,293,20,Walk In The Park (IRE),Undulating,2832,Mare,Aure Antique (FR),Network (GER),124
19/02/2026,1.32.,Thurles,Racing Again 5th March Handicap Chase,5yo+,Irish,,2m2f ,8496,Soft To Heavy,13,3rd,11,Maidenstreetprince (IRE),0,"Byrnes, C",9,"Fitzgerald, Shane",0,166,22,,124,4 mins 56.00s,296,12.5,117,18,3,National Hunt,0,0,3,0,3960,0,Handicap Chase,"rear of mid division, 10th halfway, mistake 4 out, pushed along after next, went 5th after 2 out, soon ridden and no extra in 4th when left 3rd after last, kept on one pace",1,None,Right Handed,,67,24,Kingston Hill,Undulating,1416,Gelding,Nagambie (IRE),Duke Of Marmalade (IRE),124
19/02/2026,1.32.,Thurles,Racing Again 5th March Handicap Chase,5yo+,Irish,,2m2f ,8496,Soft To Heavy,13,4th,1.5,Thats About Right (IRE),0,"Rothwell, P J",8,"Robinson, D",0,151,25,,109,4 mins 56.00s,296,14,117,18,4,National Hunt,0,0,3,0,3960,0,Handicap Chase,"towards rear, slightly detached early, moderate progress after 2 out, ridden to go 6th early straight, left 5th after last, kept on to go 4th run-in",13,None,Right Handed, TT,32,26,Califet (FR),Undulating,708,Gelding,Omas Lady (IRE),Be My Native (USA),124
19/02/2026,1.32.,Thurles,Racing Again 5th March Handicap Chase,5yo+,Irish,,2m2f ,8496,Soft To Heavy,13,5th,1.75,Rockbrook (IRE),0,"Rothwell, P J",9,"Roche, T P",3,159,6.5,,120,4 mins 56.00s,296,15.75,117,18,5,National Hunt,0,0,3,0,3960,0,Handicap Chase,"soon led, bad mistake and headed 4 out, pushed along after next, rallied to go 3rd 2 out, ridden and dropped to 4th entering straight, no extra after last, dropped to 5th run-in",6,None,Right Handed,CkPc,41,20,Laverock (IRE),Undulating,425,Gelding,Maid For Action (IRE),Alderbrook,124
19/02/2026,1.32.,Thurles,Racing Again 5th March Handicap Chase,5yo+,Irish,,2m2f ,8496,Soft To Heavy,13,6th,15,Splashing Out (IRE),0,"Griffin, Eoin",8,"Kenneally, Michael",5,149,14,,112,4 mins 56.00s,296,30.75,117,18,6,National Hunt,0,0,3,0,3960,0,Handicap Chase,"towards rear, 12th halfway, pushed along after 3 out, went moderate 7th after next, no extra when left 6th after last, kept on one pace",12,None,Right Handed,CkPc,30,24,Walk In The Park (IRE),Undulating,282,Mare,Nadiya De La Vega (FR),Lost World (IRE),124
19/02/2026,1.32.,Thurles,Racing Again 5th March Handicap Chase,5yo+,Irish,,2m2f ,8496,Soft To Heavy,13,7th,HD,The Electrical Kid (IRE),0,"Bromhead, Henry De",9,"OKeeffe, Darragh",0,165,5,,123,4 mins 56.00s,296,30.85,117,18,7,National Hunt,0,0,3,0,3960,0,Handicap Chase,"mid division, 7th halfway, progress into 5th when bad mistake 3 out, soon no extra and kept on one pace from next",4,None,Right Handed,,132,6,Malinas (GER),Undulating,0,Gelding,Maire Bhridin (IRE),Supreme Leader,124
19/02/2026,1.32.,Thurles,Racing Again 5th March Handicap Chase,5yo+,Irish,,2m2f ,8496,Soft To Heavy,13,8th,1.75,West Cork Wildway (IRE),0,"OFlynn, Paul",12,"Burke-Ott, A",7,152,7,,117,4 mins 56.00s,296,32.6,117,18,8,National Hunt,0,0,3,0,3960,0,Handicap Chase,"tracked leaders, progress to go 2nd halfway, pushed along on inner after 4 out, soon no extra and weakened",8,None,Right Handed,Blnk,28,34,Yeats (IRE),Undulating,0,Gelding,Dollars Worth (IRE),Presenting,124
19/02/2026,1.32.,Thurles,Racing Again 5th March Handicap Chase,5yo+,Irish,,2m2f ,8496,Soft To Heavy,13,9th,1.75,Pride Of Place (IRE),0,"Bolger, E",7,"ODwyer, Charlie",5,161,16,,124,4 mins 56.00s,296,34.35,117,18,9,National Hunt,0,0,3,0,3960,0,Handicap Chase,"always towards rear, never a factor",2,None,Right Handed,,18,18,Getaway (GER),Undulating,,Gelding,Give Me A Break (IRE),Scorpion (IRE),124
19/02/2026,1.32.,Thurles,Racing Again 5th March Handicap Chase,5yo+,Irish,,2m2f ,8496,Soft To Heavy,13,10th,20,Prince Of Air (FR),0,"OSullivan, David",9,"OCallaghan, Shane",5,144,16,,107,4 mins 56.00s,296,54.35,117,18,10,National Hunt,0,0,3,0,3960,0,Handicap Chase,"chased leader, 3rd halfway, pushed along after 3 out, soon no extra and weakened from next",15,None,Right Handed,CkPc,137,38,Prince Gibraltar (FR),Undulating,,Gelding,Celtic Air (FR),Kaldounevees (FR),124
19/02/2026,1.32.,Thurles,Racing Again 5th March Handicap Chase,5yo+,Irish,,2m2f ,8496,Soft To Heavy,13,F,,River Vale (IRE),0,"Winters, Michael",10,"Moore, Niall",5,145,3.5,(Fav),108,4 mins 56.00s,296,,117,18,F,National Hunt,0,0,3,0,3960,0,Handicap Chase,"tracked leaders, 4th halfway, progress to lead 4 out, travelling strongly entering straight, 2 length advantage when fell last",14,None,Right Handed, TT,14,13,Mahler,Undulating,,Gelding,Adderstonlee (IRE),Presenting,124
19/02/2026,1.32.,Thurles,Racing Again 5th March Handicap Chase,5yo+,Irish,,2m2f ,8496,Soft To Heavy,13,PU,,Cappucino (IRE),0,"Doyle, Miss Elizabeth",7,"Flanagan, S W",0,154,4.5,,112,4 mins 56.00s,296,,117,18,PU,National Hunt,0,0,3,0,3960,0,Handicap Chase,"tracked leaders, 6th halfway, no impression from 4 out, pulled up before last",9,None,Right Handed, TT,49,17,Westerner,Undulating,,Gelding,Alliss (IRE),Getaway (GER),124
19/02/2026,1.32.,Thurles,Racing Again 5th March Handicap Chase,5yo+,Irish,,2m2f ,8496,Soft To Heavy,13,PU,,Freddie Robdal (IRE),0,"Bromhead, Henry De",9,"Whelan, D G",7,147,18,,112,4 mins 56.00s,296,,117,18,PU,National Hunt,0,0,3,0,3960,0,Handicap Chase,"towards rear, 9th halfway, pushed along after 3 out, soon no extra and weakened, pulled up before last",10,None,Right Handed, TT,55,35,Valirann (FR),Undulating,,Gelding,Miss Ira Zarad (IRE),Darazari (IRE),124
19/02/2026,2.07.,Thurles,Carey Glass Irish EBF Colreevy Mares Novice Chase (Listed),5yo+,Irish,Listed Race,2m5.5f ,15929,Soft To Heavy,6,1st,,Karia Des Blaises (FR),0,"Mullins, W P",6,"Townend, P",0,149,3,,135,5 mins 52.50s,352.5,,125.5,21.5,1,National Hunt,0,0,2,0,4752,0,Novices Chase,"tracked leaders, led 5th, went clear from 2 out, easily",2,None,Right Handed,,53,11,Jeu St Eloi (FR),Undulating,15929,Mare,Karmina Burana (FR),Highest Honor (FR),135
19/02/2026,2.07.,Thurles,Carey Glass Irish EBF Colreevy Mares Novice Chase (Listed),5yo+,Irish,Listed Race,2m5.5f ,15929,Soft To Heavy,6,2nd,16,Shellrunforbriggs (IRE),0,"Winters, Michael",5,"Walsh, E",0,147,40,,0,5 mins 52.50s,352.5,16,125.5,21.5,2,National Hunt,0,0,2,0,4752,0,Novices Chase,"towards rear, headway into 4th 3 out, went 3rd next, pushed along on inner to go 2nd early straight, kept on one pace, no impression on winner",5,None,Right Handed,,14,6,Harzand (IRE),Undulating,5310,Mare,Shes On The Rim (IRE),Getaway (GER),135
19/02/2026,2.07.,Thurles,Carey Glass Irish EBF Colreevy Mares Novice Chase (Listed),5yo+,Irish,Listed Race,2m5.5f ,15929,Soft To Heavy,6,3rd,6,The Great Nudie (IRE),0,"Bowe, Colin",6,"Flanagan, S W",0,149,1.5,(Fav),126,5 mins 52.50s,352.5,22,125.5,21.5,3,National Hunt,0,0,2,0,4752,0,Novices Chase,"led, headed 5th, 2nd halfway, pushed along after 3 out, no extra in 3rd early straight, dropped to 4th after last, rallied to regain 3rd run-in",4,None,Right Handed,,25,13,Wings Of Eagles (FR),Undulating,2655,Mare,Blue Gale (IRE),Be My Native (USA),135
19/02/2026,2.07.,Thurles,Carey Glass Irish EBF Colreevy Mares Novice Chase (Listed),5yo+,Irish,Listed Race,2m5.5f ,15929,Soft To Heavy,6,4th,1.5,Tahaa (FR),0,"OBrien, Joseph Patrick",5,"Slevin, J J",0,145,12,,0,5 mins 52.50s,352.5,23.5,125.5,21.5,4,National Hunt,0,0,2,0,4752,0,Novices Chase,"towards rear, 5th halfway, mistake 4 out, went moderate 4th after 2 out, pushed along and briefly went 3rd after last, soon no extra and lost a place run-in",6,None,Right Handed,,74,1,Beaumec De Houelle (FR),Undulating,1327,Mare,La Pinede,Presenting,135
19/02/2026,2.07.,Thurles,Carey Glass Irish EBF Colreevy Mares Novice Chase (Listed),5yo+,Irish,Listed Race,2m5.5f ,15929,Soft To Heavy,6,5th,23,Tareze (IRE),0,"Bromhead, Henry De",7,"OKeeffe, Darragh",0,149,2.75,,125,5 mins 52.50s,352.5,46.5,125.5,21.5,5,National Hunt,0,0,2,0,4752,0,Novices Chase,"chased leader, 3rd halfway, pushed along after 4 out, dropped to 5th after next, soon no impression",3,None,Right Handed,,32,12,Kayf Tara,Undulating,796,Mare,Theleze (FR),Lavirco (GER),135
19/02/2026,2.07.,Thurles,Carey Glass Irish EBF Colreevy Mares Novice Chase (Listed),5yo+,Irish,Listed Race,2m5.5f ,15929,Soft To Heavy,6,6th,17,Cottesloe Sunshine (IRE),0,"OBrien, Joseph Patrick",7,"Mullins, D E",0,149,8,,128,5 mins 52.50s,352.5,63.5,125.5,21.5,6,National Hunt,0,0,2,0,4752,0,Novices Chase,"tracked leaders, not fluent 6th, no impression in 5th when again not fluent 3 out, soon no extra and dropped to rear before next",1,None,Right Handed,,32,14,Getaway (GER),Undulating,531,Mare,Cuditbelucky (IRE),Beneficial,135
19/02/2026,2.42.,Thurles,BOYLE Sports (Q.R.) Handicap Chase (0-100),5yo+,Irish,,2m5.5f ,5310,Soft To Heavy,16,1st,,Rideau Canal (IRE),0,"Foster, Mrs Denise",11,"Benson, Miss G",7,140,9,,72,6 mins 7.10s,367.1,,84,21.5,1,National Hunt,0,0,4,0,4752,0,Handicap Chase,"towards rear, 11th halfway, pushed along in 7th entering straight, ridden and headway to challenge last, led over 200 yards out, kept on well",16,None,Right Handed,CkPc TT,35,25,Robin Des Champs (FR),Undulating,5310,Gelding,Miss Vinnie (IRE),Vinnie Roe (IRE),97
19/02/2026,2.42.,Thurles,BOYLE Sports (Q.R.) Handicap Chase (0-100),5yo+,Irish,,2m5.5f ,5310,Soft To Heavy,16,2nd,3.25,Nolans Rocco (IRE),0,"Butler, Padraig",7,"OSullivan, Alan",7,156,9,,88,6 mins 7.10s,367.1,3.25,84,21.5,2,National Hunt,0,0,4,0,4752,0,Handicap Chase,"tracked leaders, 8th halfway, went 2nd 5 out, pushed along in 4th entering straight, ridden to challenge last, no extra in 2nd early run-in, kept on one pace",8,None,Right Handed,,15,7,Shirocco (GER),Undulating,1770,Mare,Nolans Legacy (IRE),Definite Article,97
19/02/2026,2.42.,Thurles,BOYLE Sports (Q.R.) Handicap Chase (0-100),5yo+,Irish,,2m5.5f ,5310,Soft To Heavy,16,3rd,6.5,Mastermind (IRE),0,"Markham, Ms Helen P",12,"Shanahan, Mr L P",7,141,33,,72,6 mins 7.10s,367.1,9.75,84,21.5,3,National Hunt,0,0,4,0,4752,0,Handicap Chase,"rear of mid division, progress into 5th halfway, pushed along after 2 out, ridden in 7th approaching last, kept on well run-in, went 3rd close home",15,None,Right Handed,,39,66,Nathaniel (IRE),Undulating,884,Gelding,Snow Gretel (IRE),Green Desert (USA),97
19/02/2026,2.42.,Thurles,BOYLE Sports (Q.R.) Handicap Chase (0-100),5yo+,Irish,,2m5.5f ,5310,Soft To Heavy,16,4th,3.25,Oneforgonzo (IRE),0,"Aherne, Sean",8,"OConnor, Derek",0,169,3,(Fav),94,6 mins 7.10s,367.1,13,84,21.5,4,National Hunt,0,0,4,0,4752,0,Handicap Chase,"mid division, progress to track leaders after 1st, 3rd halfway, led briefly 6 out, headed next, 2nd 3 out, progress on inner to regain lead entering straight, pushed along and strongly pressed when not fluent and headed last, soon no extra in 3rd, dropped to 4th close home",4,None,Right Handed,CkPc,30,19,Dylan Thomas (IRE),Undulating,442,Gelding,Youre A Native (IRE),Saddlers Hall (IRE),97
19/02/2026,2.42.,Thurles,BOYLE Sports (Q.R.) Handicap Chase (0-100),5yo+,Irish,,2m5.5f ,5310,Soft To Heavy,16,5th,1.5,Aleish Lass (IRE),0,"Winters, Michael",7,"Burke-Ott, A",7,165,11,,97,6 mins 7.10s,367.1,14.5,84,21.5,5,National Hunt,0,0,4,0,4752,0,Handicap Chase,"rear of mid division, 10th halfway, progress into 5th 3 out, led briefly after next, pushed along in 3rd entering straight, soon ridden and dropped to 5th before last, no extra and kept on one pace",1,None,Right Handed, TT,211,10,Vendangeur (IRE),Undulating,265,Mare,Breaffy House Lady (IRE),Shantou (USA),97
19/02/2026,2.42.,Thurles,BOYLE Sports (Q.R.) Handicap Chase (0-100),5yo+,Irish,,2m5.5f ,5310,Soft To Heavy,16,6th,3,Plain Or Battered (IRE),0,"Rothwell, P J",9,"Elvin, Miss P",7,152,6,,84,6 mins 7.10s,367.1,17.5,84,21.5,6,National Hunt,0,0,4,0,4752,0,Handicap Chase,"led, not fluent and briefly headed 6 out, regained lead next, pushed along and headed after 2 out, ridden in 5th early straight, no extra in 8th approaching last, rallied to go 6th run-in",11,None,Right Handed,CkPc,33,21,Mahler,Undulating,177,Gelding,Road To Pearls,Grape Tree Road,97
19/02/2026,2.42.,Thurles,BOYLE Sports (Q.R.) Handicap Chase (0-100),5yo+,Irish,,2m5.5f ,5310,Soft To Heavy,16,7th,3.25,Barrow Ranger (IRE),0,"Hanlon, John Joseph",5,"Shine, Mr C J",7,156,22,,92,6 mins 7.10s,367.1,20.75,84,21.5,7,National Hunt,0,0,4,0,4752,0,Handicap Chase,"tracked leaders, 6th halfway, progress into 4th 3 out, pushed along on inner to go 2nd entering straight, soon ridden and no extra, weakened before last",7,None,Right Handed,,131,7,Walk In The Park (IRE),Undulating,0,Gelding,Hester Hall (IRE),Saddlers Hall (IRE),97
19/02/2026,2.42.,Thurles,BOYLE Sports (Q.R.) Handicap Chase (0-100),5yo+,Irish,,2m5.5f ,5310,Soft To Heavy,16,8th,1.75,Island Mccoo (IRE),0,"Duggan, Donncha",9,"OBrien, Mr E P",5,160,16,,90,6 mins 7.10s,367.1,22.5,84,21.5,8,National Hunt,0,0,4,0,4752,0,Handicap Chase,"towards rear, mistake 4 out, 10th next, not fluent 2 out, pushed along entering straight, soon ridden and went 4th before last, no extra and weakened run-in",5,None,Right Handed, TT,14,16,Virtual,Undulating,0,Gelding,Kilchreest Queen (IRE),Teamster,97
19/02/2026,2.42.,Thurles,BOYLE Sports (Q.R.) Handicap Chase (0-100),5yo+,Irish,,2m5.5f ,5310,Soft To Heavy,16,9th,12,Tullabrack Lad (IRE),0,"Flood, F",7,"Sharpe, Mr M N",7,140,50,,72,6 mins 7.10s,367.1,34.5,84,21.5,9,National Hunt,0,0,4,0,4752,0,Handicap Chase,"rear of mid division, no impression from 4 out",17,None,Right Handed,,39,11,Conduit (IRE),Undulating,,Gelding,Sweetbriar Rose (IRE),Dushyantor (USA),97
19/02/2026,2.42.,Thurles,BOYLE Sports (Q.R.) Handicap Chase (0-100),5yo+,Irish,,2m5.5f ,5310,Soft To Heavy,16,10th,5.5,Cullenwaine (IRE),0,"OSullivan, David",8,"Coonan, Mr B M",7,143,8,,75,6 mins 7.10s,367.1,40,84,21.5,10,National Hunt,0,0,4,0,4752,0,Handicap Chase,"tracked leaders, 4th halfway, pushed along after 4 out, soon no extra and weakened from next",14,None,Right Handed,CkPc,49,33,Golden Lariat (USA),Undulating,,Gelding,Stability Treaty (IRE),Old Vic,97
19/02/2026,2.42.,Thurles,BOYLE Sports (Q.R.) Handicap Chase (0-100),5yo+,Irish,,2m5.5f ,5310,Soft To Heavy,16,11th,28,Feast (IRE),0,"Ocsko-Moore, Stephanie",9,"Ohgren, Mr E",3,144,33,,72,6 mins 7.10s,367.1,68,84,21.5,11,National Hunt,0,0,4,0,4752,0,Handicap Chase,"rear of mid division, pushed along after 4 out, no impression when not fluent next, weakened from 2 out",18,None,Right Handed,Blnk,39,18,Walk In The Park (IRE),Undulating,,Gelding,Lolli (IRE),High Chaparral (IRE),97
19/02/2026,2.42.,Thurles,BOYLE Sports (Q.R.) Handicap Chase (0-100),5yo+,Irish,,2m5.5f ,5310,Soft To Heavy,16,PU,,Volez Vous (IRE),0,"Deacon, D",7,"Hendrick, Mr J W",7,154,22,,86,6 mins 7.10s,367.1,,84,21.5,PU,National Hunt,0,0,4,0,4752,0,Handicap Chase,"tracked leaders, mistake 5th and dropped towards rear, no impression from 5 out, pulled up before last",9,None,Right Handed,CkPc TT,49,15,Yeats (IRE),Undulating,,Mare,Inouette (IRE),Heron Island (IRE),97
19/02/2026,2.42.,Thurles,BOYLE Sports (Q.R.) Handicap Chase (0-100),5yo+,Irish,,2m5.5f ,5310,Soft To Heavy,16,PU,,Listenheretomejack (IRE),0,"Doyle, Eoin",11,"Halford, Mr J M",7,152,12,,84,6 mins 7.10s,367.1,,84,21.5,PU,National Hunt,0,0,4,0,4752,0,Handicap Chase,"tracked leaders, 7th halfway, pushed along after 5 out, soon ridden and no impression from next, pulled up before last",10,None,Right Handed,,66,26,Masterofthehorse (IRE),Undulating,,Gelding,Nooradeen (IRE),Topanoora (IRE),97
19/02/2026,2.42.,Thurles,BOYLE Sports (Q.R.) Handicap Chase (0-100),5yo+,Irish,,2m5.5f ,5310,Soft To Heavy,16,PU,,Rodney Bay (IRE),0,"Tumilty, Ross",9,"McGill, Mr D",7,165,4.5,,97,6 mins 7.10s,367.1,,84,21.5,PU,National Hunt,0,0,4,0,4752,0,Handicap Chase,"chased leader, mistake 5th, 2nd halfway, pushed along in 4th after 4 out, soon ridden and weakened from next, no impression when pulled up before last",2,None,Right Handed,,138,43,Most Improved (IRE),Undulating,,Gelding,Kathy Livius (IRE),Titus Livius (FR),97
19/02/2026,2.42.,Thurles,BOYLE Sports (Q.R.) Handicap Chase (0-100),5yo+,Irish,,2m5.5f ,5310,Soft To Heavy,16,PU,,Just For Yuse (IRE),0,"Stafford, Paul",8,"Swan, H C",0,151,18,,76,6 mins 7.10s,367.1,,84,21.5,PU,National Hunt,0,0,4,0,4752,0,Handicap Chase,"mid division, 9th halfway, no impression from 5 out, pulled up before last",13,None,Right Handed,,39,26,Dandy Man (IRE),Undulating,,Gelding,Mollies Girl (IRE),Elusive Pimpernel (USA),97
19/02/2026,2.42.,Thurles,BOYLE Sports (Q.R.) Handicap Chase (0-100),5yo+,Irish,,2m5.5f ,5310,Soft To Heavy,16,UR,,Ardaghs Choice (IRE),0,"Sheehy, E",11,"Moylan, Mr D M",7,151,66,,83,6 mins 7.10s,367.1,,84,21.5,UR,National Hunt,0,0,4,0,4752,0,Handicap Chase,"always towards rear, never a factor, no impression when unseated rider last",12,None,Right Handed,Blnk,49,33,Arcadio (GER),Undulating,,Gelding,Supreme Magical,Supreme Leader,97
19/02/2026,3.17.,Thurles,BOYLE Sports Michael Purcell Memorial Novice Hurdle (Grade 3),5yo+,Irish,Grade 3,2m5f ,15929,Soft To Heavy,4,1st,,Bon Viveur (IRE),0,"Mullins, W P",6,"Townend, P",0,154,14,,0,6 mins 3.80s,363.8,,125.5,21,1,National Hunt,0,0,1,0,4575,0,Novices Hurdle,"towards rear, pushed along after 2 out, headway into 2nd approaching last, ridden to lead over 100 yards out, kept on well close home",2,None,Right Handed, TT,33,3,Flemensfirth (USA),Undulating,15929,Gelding,Shuriken (IRE),Hurricane Run (IRE),135
